source_image,metric_type,start_date,end_date,date,value,unit,extraction_confidence,notes
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-14,55.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-15,55.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-16,53.3,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-17,54.3,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-18,55.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-19,54.3,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-20,53.3,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-21,54.3,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-22,56.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-23,58.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-24,59.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-25,61.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-26,63.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-27,63.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-28,64.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-29,63.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-06-30,63.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-07-01,63.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-07-02,62.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6409.PNG,HRV,2025-06-06,2025-07-03,2025-07-03,61.6,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-09,47.3,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-10,48.3,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-11,49.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-12,50.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-13,49.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-14,50.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-15,50.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-16,50.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-17,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-18,50.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-19,50.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-20,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-21,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-22,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-23,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-24,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-25,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-26,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-27,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-28,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-29,51.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-30,52.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-05-31,53.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-06-01,54.4,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-06-02,55.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-06-03,55.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-06-04,56.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6410.PNG,HRV,2025-05-09,2025-06-05,2025-06-05,58.5,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-11,54.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-12,54.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-13,54.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-14,54.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-15,53.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-16,53.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-17,53.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-18,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-19,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-20,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-21,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-22,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-23,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-24,48.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-25,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-26,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-27,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-28,48.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-29,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-04-30,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-05-01,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-05-02,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-05-03,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-05-04,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-05-05,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-05-06,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-05-07,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6411.PNG,HRV,2025-04-11,2025-05-08,2025-05-08,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-11,54.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-12,54.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-13,54.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-14,54.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-15,53.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-16,53.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-17,53.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-18,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-19,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-20,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-21,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-22,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-23,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-24,48.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-25,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-26,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-27,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-28,48.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=red; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-29,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-04-30,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-05-01,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-05-02,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-05-03,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-05-04,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-05-05,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-05-06,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-05-07,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6412.PNG,HRV,2025-04-11,2025-05-08,2025-05-08,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-14,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-15,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-16,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-17,51.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-18,51.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-19,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-20,51.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-21,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-22,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-23,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-24,50.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-25,51.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-26,51.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-27,50.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-28,49.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-29,49.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-30,52.1,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-03-31,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-01,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-02,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-03,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-04,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-05,55.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-06,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-07,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-08,53.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-09,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6413.PNG,HRV,2025-03-14,2025-04-10,2025-04-10,54.0,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-17,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-18,52.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-19,51.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-20,51.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-21,51.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-22,51.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-23,51.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-24,50.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=green; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-25,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-26,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-27,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
IMG_6415.PNG,HRV,2025-01-17,2025-02-13,2025-01-28,49.8,ms,high,"Digitized from Garmin HRV Status 4-week graph; marker=orange; approximate 7-day HRV status value, not raw nightly exact value."
